Timestamp,Opening Price,High Price,Low Price,Closing Price,No of Shares
1682208000,411.63,411.77,407.50,407.88,6596919407
1682229600,407.92,408.56,404.88,405.01,6629019860
1682251200,405.10,408.50,404.82,407.35,6630570041
1682272800,407.22,410.42,406.44,407.99,6653003091
1682294400,408.03,409.75,407.33,409.50,6628788025
1682316000,409.46,414.20,409.42,412.80,6629396757
1682337600,412.82,415.48,412.09,412.74,6598495956
1682359200,413.04,416.96,411.47,416.41,6598200729
1682380800,416.29,417.95,415.18,417.57,6568904349
1682402400,417.61,418.82,416.69,416.87,6570589550
1682424000,416.87,421.21,416.64,420.65,6571629752
1682445600,420.74,421.23,418.30,418.73,6578334028
1682467200,418.68,420.17,418.45,419.62,6572412503
1682488800,419.57,420.26,417.41,419.84,6560442800
1682510400,419.51,420.06,416.95,417.79,6557069313
1682532000,417.81,419.94,417.51,418.99,6557239174
1682553600,419.07,419.70,416.70,416.91,6510222673
1682575200,416.93,417.44,415.13,415.15,6516765244
1682596800,415.17,415.64,412.90,413.74,6511112510
1682618400,413.49,414.70,411.99,412.75,6519928072
1682640000,412.79,414.27,412.21,414.00,6517594731
1682661600,413.97,414.66,409.55,409.63,6514964407
1682683200,409.51,409.71,406.03,406.97,6686026020
1682704800,407.10,407.28,405.04,405.62,6804867666
1682726400,405.63,406.75,404.73,405.40,6834590616
1682748000,405.02,405.56,403.09,403.88,7228066848
1682769600,403.81,403.97,401.73,402.93,7602136922
1682791200,402.94,403.41,402.02,402.19,7683564512
1682812800,402.24,403.62,401.92,403.11,7723843744
1682834400,405.25,405.60,404.06,405.43,7790466060
1682856000,405.33,407.10,405.18,407.00,8172908008
1682877600,407.01,411.38,406.99,411.38,7998600403
1682899200,411.33,414.16,410.72,413.68,7774252647
1682920800,413.70,415.50,413.41,413.54,6620229652
1682942400,413.57,413.72,411.18,411.64,6582322875
1682964000,411.61,412.13,410.28,412.04,6555425040
1682985600,412.15,415.13,411.99,414.74,6599386371
1683007200,414.76,415.03,413.93,414.80,6535775342
1683028800,414.88,416.65,414.51,415.69,6535392607
1683050400,415.72,418.18,415.68,417.03,6538735050
1683072000,417.09,417.17,415.16,416.68,6532942889
1683093600,416.68,416.79,413.53,413.97,6534510506
1683115200,414.01,415.02,413.61,414.07,6532058482
1639936800,327.58,327.58,325.24,326.85,6170680915
1639958400,326.64,326.97,325.13,326.13,6167074406
1639980000,326.05,326.70,324.93,325.19,6187346908
1640001600,325.19,325.22,323.24,324.76,6191349929
1640023200,324.73,325.76,323.81,324.17,6182544317
1640044800,324.14,325.62,323.12,323.19,6167910996
1640066400,323.34,324.00,321.11,321.42,6170607799
1640088000,321.62,322.11,320.91,321.54,6173387886
1640109600,321.64,323.42,319.67,319.88,6168139967
1640131200,320.08,321.64,318.05,321.16,6168882089
1640152800,321.30,323.00,320.25,321.90,6169089266
1640174400,322.03,323.72,321.61,322.22,6175417567
1640196000,322.24,322.51,320.32,320.54,6174418915
1640217600,320.75,320.95,318.93,319.24,6174459148
1640239200,319.29,322.05,319.16,321.41,6175500650
1640260800,321.39,322.65,321.14,322.20,6175209157
1640282400,322.22,323.72,321.92,323.72,6177031877
1640304000,323.59,324.38,322.68,324.30,6173749838
1640325600,324.22,325.27,323.88,324.78,6173885820
1640347200,324.76,326.40,324.76,325.40,6172492779
1640368800,325.14,326.08,322.15,322.43,6176314878
1640390400,322.57,322.57,319.94,320.02,6188360854
1640412000,320.02,320.17,316.25,316.95,6230479912
1640433600,316.84,319.90,316.84,319.65,6218342051
1640455200,319.67,319.67,316.73,318.06,6222509765
1640476800,318.03,318.23,315.15,315.64,6237381993
1640498400,315.64,316.79,314.76,316.41,6233910414
1640520000,316.44,316.97,313.17,313.20,6225681157
1640541600,313.28,316.36,313.28,316.36,6225840804
1640563200,316.37,317.16,315.66,316.69,6213784239
1640584800,316.61,318.13,316.33,317.44,6202231551
1640606400,317.46,319.76,317.15,319.56,6245793189
1640628000,319.53,320.63,318.72,318.75,6204991961
1640649600,318.93,319.39,317.53,318.39,6203332380
1640671200,318.37,318.84,317.01,317.97,6206300942
1640692800,317.99,319.12,317.45,318.72,6204717107
1640714400,318.59,318.84,318.12,318.40,6202584268
1640736000,318.40,319.80,317.76,318.38,6204744549
1640757600,318.38,318.38,316.28,317.11,6206771265
1640779200,317.14,317.24,314.56,315.42,6203425557
1640800800,315.37,316.22,314.21,315.94,6203689927
1640822400,315.94,316.87,315.71,316.10,6203516516
1640844000,316.08,316.77,314.90,316.72,6202390108
1640865600,316.77,317.13,315.08,315.94,6224884066
1640887200,315.89,316.14,314.60,314.81,6225094426
1640908800,314.84,316.86,314.22,316.62,6202619765
1640930400,316.62,317.47,316.56,317.03,6199189681
1640952000,317.10,317.79,316.38,317.21,6197172643
1640973600,317.38,318.41,316.86,316.86,6196330006
1640995200,317.03,318.19,316.46,317.75,6194690022
1641016800,317.70,319.62,317.53,318.95,6193257633
1641038400,319.12,321.70,319.02,321.13,6209464370
1641060000,321.01,322.43,320.84,321.25,6202945678
1641081600,321.23,321.56,320.54,321.21,6196347613
1641103200,321.21,321.28,319.77,320.04,6195905312
1641124800,319.90,320.77,318.16,319.13,6195222132
1641146400,319.18,321.48,318.73,320.96,6191765171
1641168000,320.95,321.41,319.67,319.94,6192929811
1641189600,319.94,321.19,319.81,320.45,6190038938
1641211200,320.47,320.89,318.36,319.71,6190940112
1641232800,319.58,319.82,318.25,318.25,6192323681
1641254400,318.48,318.55,316.22,317.46,6193201761
1641276000,317.48,318.49,316.12,317.30,6194789534
1641297600,317.27,317.56,315.66,317.56,6196764971
1641319200,317.58,317.96,314.84,315.38,6195764355
1641340800,315.41,317.78,315.30,317.78,6196365884
1641362400,317.67,319.24,317.24,318.94,6197243282
1641384000,318.96,319.55,318.38,318.51,6192496926
1641405600,318.54,319.12,316.53,316.70,6187529713
1641427200,316.53,317.02,314.92,316.27,6188314017
1641448800,316.32,318.32,315.50,318.06,6190389251
1641470400,318.02,323.34,317.44,323.30,6198339586
1641492000,323.05,326.59,322.34,324.90,6171955375
1641513600,324.65,327.78,324.19,326.20,6161952071
1641535200,326.21,327.82,325.39,326.71,6172523452
1641556800,326.48,327.72,323.12,324.96,6154149753
1641578400,324.61,326.17,323.95,324.14,6155577203
1641600000,324.20,325.27,323.19,323.26,6154420534
1641621600,323.34,324.15,322.17,323.72,6154317458
1641643200,323.74,324.85,322.60,324.12,6153591862
1641664800,324.10,324.92,322.26,322.59,6152379955
1641686400,322.56,324.43,322.15,323.55,6148630724
1641708000,323.75,326.93,323.50,326.93,6144216914
1641729600,326.86,327.26,324.28,324.84,6138564621
1641751200,324.72,325.87,323.44,323.50,6136853313
1641772800,323.58,324.09,322.40,323.18,6135526387
1641794400,323.22,323.22,320.72,321.73,6137823179
1641816000,321.76,322.70,320.85,322.60,6141936710
1641837600,322.63,322.82,320.94,320.96,6142502381
1641859200,320.96,321.17,317.78,318.13,6153153648
1641880800,318.03,319.22,317.14,317.55,6147562547
1641902400,317.51,319.28,317.51,318.02,6143818758
1641924000,318.03,318.03,317.28,317.30,6147664749
1641945600,317.19,317.89,316.89,316.94,6146273978
1641967200,316.86,317.53,316.51,316.99,6144505539
1641988800,317.01,317.92,316.93,317.60,6145742464
1642010400,317.60,319.16,317.58,318.37,6148105192
1642032000,318.37,318.68,317.76,318.21,6148062514
1642053600,318.24,320.18,317.94,319.67,6149477447
1642075200,319.71,320.57,319.58,320.33,6159946793
1642096800,320.40,321.39,320.12,320.64,6163368795
1642118400,320.69,321.70,320.35,321.18,6162009028
1642140000,321.21,321.70,320.74,321.06,6158657831
1642161600,321.08,322.45,321.08,322.40,6161503216
1642183200,322.40,323.33,322.29,323.09,6159386536
1642204800,323.12,323.39,322.24,323.08,6162697119
1642226400,323.09,323.92,322.80,323.90,6162670062
1642248000,323.84,324.06,322.55,323.25,6159914113
1642269600,323.22,324.01,322.76,322.78,6156272658
1642291200,322.77,324.12,322.72,323.96,6157036669
1642312800,323.96,324.69,323.41,323.52,6155647097
1642334400,323.54,324.18,322.73,324.18,6157602565
1642356000,324.15,324.93,323.92,324.93,6158460879
1642377600,324.94,325.53,324.69,324.78,6159782637
1642399200,324.78,325.80,323.37,323.64,6153411480
1642420800,323.66,324.23,323.37,324.11,6154388657
1642442400,324.06,325.40,324.03,324.83,6153610865
1642464000,324.93,325.14,324.10,324.40,6152199862
1642485600,324.46,324.46,322.69,323.23,6158312259
1642507200,323.18,323.29,321.06,321.59,6151383786
1642528800,321.61,322.75,321.56,322.67,6147694414
1642550400,322.67,322.89,322.06,322.89,6151177864
1642572000,322.86,323.60,322.57,323.16,6154472588
1642593600,323.16,323.61,322.69,323.28,6150571667
1642615200,323.28,324.13,322.89,323.43,6151008095
1642636800,323.45,324.24,323.31,323.90,6146523003
1642658400,323.90,324.31,323.56,324.31,6145319443
1642680000,324.29,325.27,324.12,324.93,6144043913
1642701600,324.93,325.81,324.50,325.21,6143992619
1642723200,325.30,325.76,324.61,325.65,6144744368
1642744800,325.61,325.66,324.50,325.27,6145380102
1642766400,325.27,325.31,323.87,323.87,6145346140
1642788000,323.80,323.94,322.74,322.96,6238397531
1642809600,322.91,323.22,320.82,321.38,6242811773
1642831200,321.35,322.97,321.08,322.97,6248235572
1642852800,323.01,323.43,322.19,322.26,6243835401
1642874400,322.26,323.78,321.84,323.65,6242239650
1642896000,323.72,325.11,323.21,325.08,6147963629
1642917600,325.06,326.13,324.78,325.46,6142357377
1642939200,325.46,327.05,325.44,326.97,6135522885
1642960800,326.98,328.10,326.38,327.87,6134542217
1642982400,327.85,328.60,327.62,327.70,6135339449
1643004000,327.68,328.60,327.26,328.08,6135350173
1643025600,328.08,329.58,328.08,329.15,6138219796
1643047200,329.19,329.23,327.69,327.84,6137589115
1643068800,327.84,328.76,326.95,326.99,6134166896
1643090400,326.92,328.17,326.86,327.20,6131745470
1643112000,327.22,327.47,326.60,326.70,6133088779
1643133600,326.67,327.51,326.19,326.19,6134364504
1643155200,326.27,326.74,324.75,325.13,6136371103
1643176800,325.15,325.68,324.81,325.32,6137884366
1643198400,325.27,325.38,323.48,324.29,6134488465
1643220000,324.20,325.88,323.83,325.88,6133363061
1643241600,325.88,327.77,325.74,325.74,6138202551
1643263200,325.76,327.77,325.27,325.47,6142063773
1643284800,325.59,326.05,324.98,325.83,6141308758
1643306400,325.89,327.35,325.80,326.46,6136691722
1643328000,326.55,326.55,324.88,325.50,6138121845
1643349600,325.48,326.32,325.34,325.83,6137514800
1643371200,325.86,326.41,325.38,326.09,6138621410
1643392800,326.10,326.93,325.42,325.96,6135882509
1643414400,325.92,326.01,323.89,324.34,6136253914
1643436000,324.34,324.59,322.77,322.94,6290668280
1643457600,322.88,323.63,322.76,322.91,6338923037
1643479200,322.95,324.19,322.51,323.56,6411389483
1643500800,323.55,323.55,321.79,321.92,6423575937
1643522400,321.89,323.06,321.86,322.86,6434981342
1643544000,322.86,323.14,321.86,322.31,6431466146
1643565600,322.22,323.13,321.75,322.74,6432416826
1643587200,322.77,323.65,322.16,323.12,6431747231
1643608800,323.01,323.50,321.52,321.59,6436877084
1643630400,321.52,323.44,321.07,322.28,6384280968
1643652000,322.36,323.32,321.95,322.16,6385822990
1643673600,322.29,322.84,321.69,322.56,6388965931
1643695200,322.49,322.81,319.03,319.08,6391368813
1643716800,319.17,321.42,319.02,321.42,6447953149
1643738400,321.35,321.47,320.31,320.91,6390679349
1643760000,320.75,321.21,319.54,320.18,6394489073
1643781600,320.06,320.74,319.69,320.29,6393452550
1643803200,320.32,320.99,319.42,320.99,6394565267
1643824800,320.91,321.32,319.27,319.87,6396489548
1643846400,319.97,322.06,319.80,321.74,6426423923
1643868000,321.63,322.71,321.45,322.62,6424947987
1643889600,322.65,323.23,320.19,320.36,6422807020
1643911200,320.44,322.01,319.81,320.67,6393497063
1643932800,320.64,322.15,319.94,321.87,6400395899
1643954400,321.80,322.02,319.74,320.35,6398792491
1643976000,320.33,320.44,318.38,319.13,6399922135
1643997600,319.16,320.07,318.80,318.80,6401463941
1644019200,318.74,319.50,318.23,319.17,6708207369
1644040800,319.09,319.37,317.28,318.07,6583856945
1644062400,317.92,317.95,315.18,315.43,6657281814
1644084000,315.42,316.75,315.42,316.18,6612286193
1644105600,316.18,318.23,316.16,317.90,6611870700
1644127200,317.89,319.97,317.89,319.81,6611907773
1644148800,319.90,322.81,319.90,322.55,6296719197
1644170400,322.64,323.55,321.87,322.12,6206588483
1644192000,322.14,323.76,321.65,323.35,6207373757
1644213600,323.39,323.92,322.68,322.68,6205759101
1644235200,322.79,322.80,321.84,322.62,6205133555
1644256800,322.59,323.19,321.95,322.37,6186468291
1644278400,322.50,323.31,322.22,323.02,6184841707
1644300000,322.99,323.77,322.79,323.66,6183254952
1644321600,323.64,324.41,323.20,323.92,6181472693
1644343200,323.95,324.70,323.86,324.32,6173965499
1644364800,324.33,325.66,324.26,325.10,6166078524
1644386400,325.10,326.41,324.89,326.10,6163468999
1644408000,326.10,326.54,325.50,326.19,6162932239
1644429600,326.19,326.65,325.49,325.98,6163498772
1644451200,325.99,326.72,325.70,326.35,6160346985
1644472800,326.33,326.56,325.32,325.90,6157691673
1644494400,325.92,327.33,325.89,327.26,6160504447
1644516000,327.26,327.79,326.41,326.52,6158992887
1644537600,326.55,328.32,325.98,328.24,6157844965
1644559200,328.22,328.35,327.04,327.11,6154480291
1644580800,327.26,327.91,326.45,326.57,6154418754
1644602400,326.57,326.66,325.63,326.39,6155991391
1644624000,326.41,326.41,324.41,324.56,6158512503
1644645600,324.56,324.85,323.90,324.18,6158274893
1644667200,324.22,324.22,322.59,323.35,6193008995
1644688800,323.35,323.82,322.21,322.48,6162213783
1644710400,322.48,322.61,321.46,322.18,6163351943
1644732000,322.18,322.39,320.66,320.69,6163162733
1644753600,320.73,321.31,319.86,320.93,6272759737
1644775200,320.93,321.01,319.71,320.85,6288968844
1644796800,320.81,322.60,320.56,321.96,6291009952
1644818400,321.96,322.34,321.22,321.26,6278605986
1644840000,321.36,321.82,320.77,321.44,6275042495
1644861600,321.31,321.94,320.51,320.51,6279374880
1644883200,320.49,321.29,319.47,320.09,6297891689
1644904800,320.09,320.53,319.12,320.29,6297365330
1644926400,320.28,320.74,318.65,319.00,6316352981
1644948000,319.00,321.10,318.72,320.53,6391775252
1644969600,320.46,321.42,319.74,321.42,6343547665
1644991200,321.49,322.62,321.49,322.42,6312731880
1645012800,322.37,323.95,321.92,323.44,6304799697
1645034400,323.44,324.34,323.39,324.19,6210308437
1645056000,324.19,325.30,323.96,324.84,6203732713
1645077600,324.81,325.23,324.60,325.05,6184377390
1645099200,325.24,325.30,324.17,324.17,6183272231
1645120800,324.15,324.92,323.82,324.51,6184605090
1645142400,324.48,324.69,322.82,323.47,6187101940
1645164000,323.42,324.67,323.40,324.12,6189296827
1645185600,324.20,324.77,323.98,324.25,6187017973
1645207200,324.32,325.03,323.98,324.69,6188597202
1645228800,324.58,325.63,324.55,325.54,6196720720
1645250400,325.54,325.75,324.00,324.15,6179861304
1645272000,324.05,325.68,323.62,325.55,6183029974
1645293600,325.55,325.92,325.01,325.54,6185004110
1645315200,325.54,326.44,325.51,325.93,6178480247
1645336800,325.95,326.13,324.89,325.41,6179441208
1645358400,325.42,325.92,324.54,324.78,6181105150
1645380000,324.73,325.20,324.54,324.73,6183224119
1645401600,324.77,325.45,324.53,324.54,6178101913
1645423200,324.52,324.65,322.57,322.57,6177622763
1645444800,322.57,322.99,321.32,321.57,6280144959
1645466400,321.61,321.76,320.47,320.70,6294102824
1645488000,320.72,321.05,320.42,320.69,6358266609
1645509600,320.63,321.82,320.51,320.78,6406326779
1645531200,320.71,321.13,320.19,320.28,6404135693
1645552800,320.28,321.06,319.52,321.05,6404446071
1645574400,321.01,321.33,319.98,320.78,6406674437
1645596000,320.78,320.85,318.66,318.72,6424928766
1645617600,318.76,319.53,318.07,319.45,6618427720
1645639200,319.30,319.69,317.73,318.19,6814560765
1645660800,318.05,318.80,317.63,317.81,6846965757
1645682400,317.88,318.79,317.50,317.96,6860031122
1645704000,318.07,318.75,316.96,317.44,6892548031
1645725600,317.57,319.05,317.41,318.80,6981485626
1645747200,318.74,320.28,318.55,320.05,6947328071
1645768800,320.02,320.32,318.06,319.48,7011448390
1645790400,319.46,320.30,319.24,319.73,7007114871
1645812000,319.79,320.08,317.77,317.92,7106244111
1645833600,317.90,319.27,317.69,319.27,7369128952
1645855200,319.27,321.25,319.27,321.21,7291312550
1645876800,321.28,321.51,320.04,320.04,6987498924
1645898400,320.00,320.91,319.76,320.37,6868738765
1645920000,320.37,320.74,319.66,320.54,6854357001
1645941600,320.47,323.87,320.44,323.82,6821556632
1645963200,323.84,325.01,323.43,324.69,6365207039
1645984800,324.73,324.73,322.65,323.32,6276880093
1646006400,323.37,324.07,322.89,323.42,6279206068
1646028000,323.40,325.32,323.08,324.12,6274523143
1646049600,324.11,326.19,323.48,325.87,6270111355
1646071200,325.75,327.01,325.61,326.68,6264221649
1646092800,326.70,326.92,325.90,326.30,6253015171
1646114400,326.30,327.48,326.07,327.43,6248331585
1646136000,327.42,328.73,327.20,328.67,6239543622
1646157600,328.72,329.12,328.05,328.28,6213127416
1646179200,328.22,328.33,327.53,328.25,6211729560
1646200800,328.27,328.45,327.70,328.25,6209655264
1646222400,328.28,329.06,328.13,328.84,6208291426
1646244000,328.86,329.01,327.83,328.27,6208447818
1646265600,328.29,328.79,327.68,328.06,6210142491
1646287200,327.99,328.45,327.42,327.98,6210299937
1646308800,327.96,328.38,327.29,327.96,6213808604
1646330400,328.03,329.50,328.00,329.21,6211302161
1646352000,329.25,330.05,329.15,329.50,6217244331
1646373600,329.54,330.07,328.27,329.98,6217481661
1646395200,329.92,331.11,329.51,330.85,6217695333
1646416800,330.89,331.96,330.61,331.02,6218337380
1646438400,331.00,331.29,330.04,330.19,6217370018
1646460000,330.11,330.20,328.93,330.17,6218810097
1646481600,330.27,330.47,328.81,329.58,6219650575
1646503200,329.65,330.22,329.40,329.43,6220268764
1646524800,329.38,330.23,329.16,330.14,6216940989
1646546400,330.10,330.35,329.24,329.37,6215721827
1646568000,329.34,330.15,329.24,329.33,6216401659
1646589600,329.44,329.92,328.84,328.95,6216440333
1646611200,328.87,329.02,327.69,327.71,6215724751
1646632800,327.69,328.27,326.99,327.40,6217932588
1646654400,327.44,327.78,326.79,327.19,6222820544
1646676000,327.25,328.03,326.94,327.85,6267675849
1646697600,327.85,329.53,327.85,328.72,6215902526
1646719200,328.79,329.69,328.27,329.46,6213697880
1646740800,329.44,330.72,328.53,330.41,6212269858
1646762400,330.40,331.01,330.18,330.61,6217353234
1646784000,330.57,331.30,330.31,330.67,6214369605
1646805600,330.67,331.22,330.30,330.48,6215204817
1646827200,330.54,331.44,330.48,331.36,6215296169
1646848800,331.30,331.48,329.94,330.00,6217190474
1646870400,330.00,331.11,329.87,330.04,6219424092
1646892000,330.13,330.71,329.57,330.55,6222032893
1646913600,330.55,330.79,329.70,330.16,6221349245
1646935200,330.16,331.06,329.89,330.90,6223499489
1646956800,330.90,330.90,329.97,330.44,6224267292
1646978400,330.37,331.01,330.22,330.79,6226031495
1647000000,330.77,330.82,329.94,330.46,6231487726
1647021600,330.52,331.04,329.76,330.72,6231478906
1647043200,330.68,330.69,329.33,330.09,6230213919
1647064800,330.09,331.12,329.87,330.96,6227406604
1647086400,330.88,331.54,330.80,330.91,6219390628
1647108000,331.04,331.75,330.37,331.09,6218083332
1647129600,331.07,331.35,330.21,330.33,6220005386
1647151200,330.33,330.44,329.39,330.38,6216069309
1647172800,330.28,330.35,329.37,329.68,6220948666
1647194400,329.70,330.21,328.28,328.54,6221390450
1647216000,328.50,329.38,328.50,328.77,6221687045
1647237600,328.79,331.03,328.53,329.63,6216412490
1647259200,329.63,331.42,328.96,331.20,6217266283
1647280800,331.18,332.83,331.08,331.77,6215123921
1647302400,331.67,332.38,330.80,332.38,6212037929
1647324000,332.39,334.14,332.29,332.81,6209608741
1647345600,332.82,333.01,330.89,331.54,6210396108
1647367200,331.56,333.24,330.62,333.05,6209835824
1647388800,333.05,335.20,333.05,334.64,6209130808
1647410400,334.75,335.65,334.12,334.69,6210632601
1647432000,334.67,335.15,332.70,332.74,6208135494
1647453600,332.79,333.44,332.41,333.15,6205155451
1647475200,333.04,335.16,333.04,334.10,6207441382
1647496800,334.11,334.61,333.61,333.84,6205752516
1647518400,333.76,334.64,333.51,334.46,6201086014
1647540000,334.53,335.23,333.65,334.92,6199287603
1647561600,334.96,334.96,332.93,333.69,6193058008
1647583200,333.63,335.09,333.18,333.85,6189526030
1647604800,333.90,337.56,333.77,337.36,6515455480
1647626400,337.32,338.55,336.36,336.60,6516095512
1647648000,336.61,338.39,335.38,338.25,6514670649
1647669600,338.21,339.00,337.53,338.64,6528065221
1647691200,338.49,338.49,336.15,336.36,6515841243
1647712800,336.27,337.31,335.68,336.22,6517334020
1647734400,336.14,337.83,335.88,337.50,6519921144
1647756000,337.67,338.31,336.84,338.26,6519171676
1647777600,338.28,338.35,336.55,337.14,6519798104
1647799200,337.12,338.36,336.57,337.64,6524085924
1647820800,337.64,338.28,336.92,337.66,6526292572
1647842400,337.68,338.81,337.37,338.67,6525501492
1647864000,338.70,338.97,337.29,338.97,6529092071
1647885600,338.98,338.98,337.27,337.37,6523024311
1647907200,337.34,338.99,336.84,338.05,6520966607
1647928800,338.01,339.22,337.32,338.26,6519104040
1647950400,338.21,338.36,337.33,337.67,6521428192
1647972000,337.63,337.95,336.37,336.75,6523452102
1647993600,336.58,337.39,336.18,337.28,6525532304
1648015200,337.36,338.06,336.50,337.91,6525032743
1648036800,337.91,339.57,337.25,339.32,6525845746
1648058400,339.36,339.98,338.63,339.25,6525745919
1648080000,339.25,340.61,338.99,339.62,6524979017
1648101600,339.65,343.88,339.24,343.10,6537404921
1648123200,343.15,343.42,341.95,342.61,6531796226
1648144800,342.59,343.08,342.15,342.82,6532562375
1648166400,342.79,343.67,341.98,342.51,6517392605
1648188000,342.51,343.49,341.88,342.54,6518938224
1648209600,342.54,342.77,341.76,342.03,6519132221
1648231200,342.00,342.85,340.26,341.38,6523044975
1648252800,341.40,342.75,341.07,342.50,6525608479
1648274400,342.50,344.63,342.46,343.44,6522634776
1648296000,343.41,344.43,342.64,343.19,6527896153
1648317600,343.14,343.97,342.68,343.57,6558396873
1648339200,343.60,344.89,343.49,343.72,6560264064
1648360800,343.72,343.99,342.56,343.43,6558036476
1648382400,343.61,343.61,341.58,341.62,6556448197
1648404000,341.61,342.27,340.78,341.88,6564756927
1648425600,341.94,342.72,340.34,340.93,6565304132
1648447200,341.09,342.47,340.38,340.38,6676349500
1648468800,340.39,340.67,339.11,340.01,6676656166
1648490400,340.00,340.47,337.30,337.45,6679098842
1648512000,337.47,338.77,336.43,336.43,6661122791
1648533600,336.56,339.03,335.96,339.01,6661051633
1648555200,339.00,339.26,337.19,337.54,6661557412
1648576800,337.54,338.64,337.33,338.09,6660063823
1648598400,338.07,338.31,336.92,338.31,6665857563
1648620000,338.46,338.83,336.67,337.87,6663643636
1648641600,337.95,338.99,336.35,338.59,6663811035
1648663200,338.68,339.00,337.14,338.12,6665520887
1648684800,338.12,338.47,336.59,336.91,6663557603
1648706400,336.92,337.58,336.41,337.34,6663445179
1648728000,337.38,337.62,335.37,335.40,6664113409
1648749600,335.56,336.65,334.87,335.61,6664850966
1648771200,335.63,335.75,332.86,334.03,6664705136
1648792800,333.95,336.89,333.95,336.70,6668864312
1648814400,336.46,337.20,335.75,336.06,6771385086
1648836000,336.01,338.54,335.91,338.27,6765407245
1648857600,338.21,338.21,335.90,336.12,6658384738
1648879200,336.14,337.28,334.79,335.27,6658870125
1648900800,335.14,337.38,334.60,337.15,6658800908
1648922400,337.14,337.56,334.69,336.17,6663713847
1648944000,336.11,337.00,335.19,335.28,6664927651
1648965600,335.42,336.02,333.87,334.29,6666414156
1648987200,334.38,334.71,332.46,334.49,6651678490
1649008800,334.43,335.28,333.64,334.42,6653353894
1649030400,334.42,335.54,333.89,334.65,6647129002
1649052000,334.68,336.36,334.18,335.07,6648175745
1649073600,335.07,336.61,334.88,336.10,6656611977
1649095200,336.15,336.81,335.35,335.41,6660680293
1649116800,335.27,336.54,333.95,334.25,6659306480
1649138400,334.20,334.92,332.79,333.96,6694904371
1649160000,333.97,334.89,332.89,333.19,6696931332
1649181600,333.19,334.57,333.16,334.07,6678910804
1649203200,334.07,336.14,333.91,334.89,6682390543
1649224800,334.86,335.86,334.26,335.10,6681396355
1649246400,335.07,335.10,332.16,332.91,6666744956
1649268000,332.88,334.04,332.16,332.58,6669244348
1649289600,332.58,334.90,332.49,333.80,6668468396
1649311200,333.80,334.48,333.10,334.47,6788109734
1649332800,334.57,334.99,334.26,334.72,6788670156
1649354400,334.71,335.65,334.22,334.75,6669976088
1649376000,334.68,335.02,334.04,334.80,6668642993
1649397600,334.95,335.93,334.61,335.25,6668459466
1649419200,335.25,335.82,332.39,332.92,6671386325
1649440800,332.92,333.26,331.42,331.71,6669518260
1649462400,331.63,331.98,329.15,329.36,6712982706
1649484000,329.39,331.65,329.39,331.15,7033168803
1649505600,331.17,331.38,329.91,330.61,7049752665
1649527200,330.61,332.50,330.55,332.38,7021771308
1649548800,332.18,334.61,331.95,334.38,6725376235
1649570400,334.35,335.42,333.98,335.42,6715342875
1649592000,335.45,335.94,334.30,335.66,6690573317
1649613600,335.66,336.52,333.53,334.12,6689177609
1649635200,334.03,336.73,334.03,336.18,6688574550
1649656800,336.18,336.20,334.66,335.30,6688407763
1649678400,335.23,337.35,335.17,336.85,6693424225
1649700000,336.79,338.66,336.69,338.13,6690415309
1649721600,338.13,339.46,337.88,339.41,6686810805
1649743200,339.44,340.03,339.06,339.48,6676109223
1649764800,339.56,340.59,338.94,339.43,6678681468
1649786400,339.41,340.97,339.12,340.51,6678832388
1649808000,340.54,341.13,340.03,340.38,6676087980
1649829600,340.31,341.26,339.06,341.16,6672797381
1649851200,341.16,342.24,340.45,342.13,6675042997
1649872800,342.07,343.18,341.40,341.58,6657705901
1649894400,341.47,343.72,341.47,343.21,6655996188
1649916000,343.21,343.32,341.41,341.89,6652589904
1649937600,341.76,344.29,341.73,344.04,6652017311
1649959200,344.19,344.27,341.90,342.36,6649373721
1649980800,342.31,342.59,341.33,341.91,6654755226
1650002400,341.85,342.21,341.29,341.61,6655288898
1650024000,341.64,342.96,341.32,342.69,6657584945
1650045600,342.69,342.94,341.61,341.90,6657767845
1650067200,342.10,343.73,341.93,343.16,6657092240
1650088800,343.16,344.14,342.91,343.89,6657561467
1650110400,343.92,344.46,342.94,343.21,6655263197
1650132000,343.08,344.76,343.08,344.26,6655481126
1650153600,344.18,344.49,342.81,343.30,6657233656
1650175200,343.23,343.81,341.75,343.71,6660476511
1650196800,343.80,343.96,342.77,342.96,6658022914
1650218400,342.92,343.09,340.77,341.87,6650424321
1650240000,341.93,343.46,341.88,343.14,6323294198
1650261600,343.30,344.54,343.28,343.78,6313228258
1650283200,343.88,344.21,341.81,342.53,6313466442
1650304800,342.64,345.04,342.47,344.73,6314667550
1650326400,344.73,345.39,344.51,344.67,6313183550
1650348000,344.64,344.75,342.48,342.64,6311275255
1650369600,342.64,342.93,341.51,342.37,6312409265
1650391200,342.40,342.55,341.54,342.08,6314753916
1650412800,342.05,344.32,341.90,343.72,6313350053
1650434400,343.72,344.28,342.82,342.82,6314204560
1650456000,342.82,342.86,341.10,341.27,6330327298
1650477600,341.27,341.70,340.69,341.24,6360138175
1650499200,341.24,342.18,341.03,341.03,6357543556
1650520800,341.08,341.76,339.18,339.84,6362084292
1650542400,339.87,340.33,337.76,338.67,6340070606
1650564000,338.70,339.52,338.15,338.33,6342924285
1650585600,338.33,338.71,337.16,337.72,6344587322
