Name,Id,Strength,Defense,Speed,Dexterity,Total,level,attackswon,attackslost,attacksdraw,attacksassisted,defendswon,defendslost,defendsstalemated,elo,yourunaway,theyrunaway,unarmoredwon,bestkillstreak,attackhits,attackmisses,attackdamage,bestdamage,onehitkills,attackcriticalhits,roundsfired,specialammoused,hollowammoused,tracerammoused,piercingammoused,incendiaryammoused,attacksstealthed,retals,moneymugged,largestmug,itemslooted,highestbeaten,respectforfaction,rankedwarhits,raidhits,territoryjoins,territoryclears,territorytime,jobpointsused,trainsreceived,itemsbought,auctionswon,auctionsells,itemssent,trades,cityitemsbought,pointsbought,pointssold,bazaarcustomers,bazaarsales,bazaarprofit,itemmarketcustomers,itemmarketsales,itemmarketrevenue,itemmarketfees,jailed,peoplebusted,failedbusts,peoplebought,peopleboughtspent,hospital,medicalitemsused,bloodwithdrawn,reviveskill,revives,revivesreceived,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,mailssent,friendmailssent,factionmailssent,companymailssent,spousemailssent,classifiedadsplaced,personalsplaced,criminaloffenses,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,extortion,illegalproduction,organisedcrimes,searchforcashskill,bootleggingskill,graffitiskill,shopliftingskill,pickpocketingskill,cardskimmingskill,burglaryskill,hustlingskill,disposalskill,crackingskill,forgeryskill,scammingskill,bountiesplaced,totalbountyspent,bountiescollected,totalbountyreward,bountiesreceived,receivedbountyvalue,cityfinds,dumpfinds,itemsdumped,booksread,boostersused,consumablesused,candyused,alcoholused,energydrinkused,statenhancersused,eastereggs,eastereggsused,virusescoded,traveltimes,traveltime,itemsboughtabroad,huntingskill,attackswonabroad,defendslostabroad,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,drugsused,overdosed,rehabs,rehabcost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,missionscompleted,contractscompleted,dukecontractscompleted,missioncreditsearned,racingskill,racingpointsearned,racesentered,raceswon,networth,useractivity,activestreak,bestactivestreak,awards,nerverefills,tokenrefills,meritsbought,daysbeendonator,rankedwarringwins,arrestsmade,weaponsbought,dumpsearches,refills
AngryGlamicorn [2650146],2650146,"652,677,477","678,321,830","442,762,434","442,759,755","2,216,521,496",96,8304,505,122,315,60,1824,7,2253,2,6,11,172,27810,15122,19857965,10137,1998,4373,82063,34808,7350,7756,9408,10294,3611,7,28415690,273329,1,100,36675,625,0,307,2,716861,9999,670,4909,1,0,78,2,45,30618,370,47,406,215792514,0,0,0,0,524,990,127,0,0,2913,5938,43,1,0,582,1,65,2793,60,194,83,88,3799,206,576,434,50,78,0,51,0,0,0,0,60376,2465,14528,8283,28657,1421,5022,0,0,316,100,100,100,72,100,100,100,100,100,100,100,99,198,33906312,36,4435582,22,12601071,560,71,16,1,370,23474,17570,5569,335,0,30,4,13,1112,17798400,26019,44,274,285,52,57,53,54,52,50,75,324,283,55,57,3602,83,1359,314875000,0,579,0,0,10,0,0,0,56,2957,1,846,846,37118,24,11535,9961,1986,8891744171,5213880,1577,1577,384,401,0,8,1570,47,0,0,0,959
Isabelleatoi [1956301],1956301,"854,331,451","351,589,718","668,060,513","345,479,337","2,219,461,019",94,6714,561,43,1000,106,2243,16,2156,20,5,53,154,22604,8756,18491982,8324,1814,3508,79448,1420,200,20,400,800,1073,17,13897664,2096682,1,100,30583,376,0,570,85,807224,11750,1149,293,0,0,311,77,5622,5251,1001,1113,59158,10183287608,0,0,0,0,377,632,166,127,7616153,3890,8351,4171,1,0,540,0,0,3955,122,656,90,93,214,12,1510,103,59,197,38,23,4,11,0,0,66406,2599,16198,8984,33905,848,3872,0,0,320,100,100,100,100,100,100,100,100,100,100,100,100,98,34259407,23,3210109,157,35251417,797,531,2,1,132,17308,1400,15588,320,0,21,9,22,2699,45878400,76330,100,184,105,260,161,5,52,5,33,1391,272,11,141,368,3597,61,1570,361110000,20,22,0,3,3,0,0,1,44,3503,1,104,104,2159,6,310,841,58,23325412268,5047929,1487,1487,421,246,50,0,1250,41,0,0,0,713
Obikz [2750934],2750934,"1,005,447,037","578,850,714","618,189,793","380,086,027","2,582,573,571",96,7150,1412,49,1409,114,2189,4,2478,13,2,12,94,26371,11719,24155659,11504,2006,4539,77133,32271,2523,2505,2507,24736,459,162,157239914,28385021,1,100,55404,1346,0,253,61,101538,6895,791,2499,4,0,529,32,913,28687,4,0,0,0,0,0,0,0,153,42,17,0,0,4033,9127,3570,1,0,461,9,32,3841,207,3,4,200,926,894,1112,0,39,43,2,22,0,0,0,0,80889,10088,25052,10951,23672,3856,7270,0,0,203,100,100,100,100,100,100,100,100,100,100,100,100,37,6990026,96,12145222,99,24699682,625,50,5016,9,314,22442,779,21240,423,0,28,13,0,772,8640000,20295,15,147,14,72,80,0,55,0,65,25,332,2,71,70,3323,61,1321,305190000,4,55,0,0,18,0,0,0,36,3210,1,821,821,34776,1,0,3,0,11733673260,3991280,1207,1207,441,783,10,0,1204,43,0,0,0,1007
AddictedTorn [2677266],2677266,"423,656,221","886,801,088","408,919,693","522,753,794","2,242,130,796",95,6411,1622,50,725,46,2316,3,2259,27,8,6037,70,22520,10178,15852780,8813,1872,3272,64267,6794,1012,551,1563,3668,2894,17,179078210,105464960,0,100,34268,727,0,404,14,449831,12300,797,555,0,0,1837,34,8238,17763,2466,0,0,0,0,0,0,0,990,1213,475,0,0,4833,17686,10943,1,0,313,15,79,1930,101,145,18,182,2064,1511,225,66,109,68,19,32,2,0,0,0,63833,0,25752,10191,19422,4148,4320,0,0,291,100,100,1,100,100,100,100,100,100,100,100,77,50,10462580,146,27426152,54,15828104,366,526,5147,1,250,30910,12101,18079,730,0,14,0,0,2106,24364800,62063,25,123,189,131,110,185,31,35,108,268,914,74,146,104,3110,53,2007,460175000,27,31,0,2,0,0,0,0,61,2989,1,700,700,30278,1,0,17,0,7870428176,6845878,1474,1474,419,747,4,0,1270,48,0,0,0,841
Wooglin [2557132],2557132,"234,884,865","300,820,481","229,450,656","198,354,105","963,510,107",97,9855,1555,143,2038,99,3374,8,2114,24,2,20,158,45007,20266,25962950,10559,1139,8472,182608,32695,5300,3608,5413,18374,1027,10,259952031,34509331,1,100,46837,758,0,727,48,1492686,15513,1347,1737,0,0,116,137,14372,8227,18576,0,0,0,0,0,0,0,600,659,459,0,0,5252,10233,3110,3,8,650,74,151,3665,1386,871,463,34,427,1397,413,783,247,134,68,111,1,0,0,0,54523,3011,19952,10018,15498,1031,5013,0,0,394,100,100,100,100,100,100,100,100,100,100,100,78,109,38672679,163,20345130,141,46579786,1407,195,5105,3,282,13051,2925,8565,1561,0,26,11,43,970,14256000,27748,33,541,391,61,80,55,59,57,62,84,134,245,60,73,2275,40,286,65795000,60,111,5,0,1,0,0,0,97,2000,1,1307,1307,62081,5,251,425,35,9575037737,3739580,1027,1027,450,475,0,0,1516,47,0,0,0,918
GileadArisen [2587524],2587524,"276,546,766","121,978,974","214,700,440","110,562,333","723,788,513",85,7007,551,64,296,56,2662,4,1956,54,1,10,110,25194,12572,13981217,9907,1472,4316,70544,13869,1620,5350,1754,5145,1131,6,1249290,167197,0,94,27439,297,0,273,5,145615,11164,668,972,0,0,114,51,1014,26880,3562,1493,14358,1628809724,0,0,0,0,309,13,70,0,0,3475,5441,3055,1,0,282,419,0,2774,29,78,2,49,1578,391,60,1627,42,87,3,54,2,3,0,0,23053,3032,12472,4140,3399,10,0,0,0,499,100,100,100,100,100,100,57,2,7,1,2,1,36,11040006,25,2298593,71,22055139,565,243,5211,3,341,7261,2341,4355,565,0,8,7,0,578,12960000,13193,5,88,648,10,6,312,8,4,7,62,125,9,18,17,2137,42,345,78990000,1,59,0,0,0,0,0,0,5,2072,1,435,435,14694,1,1,7,0,3604060598,2101157,253,253,357,181,3,3,1353,45,0,0,0,754
Itadori [2586034],2586034,"543,496,995","736,553,337","434,611,287","284,000,036","1,998,661,655",100,8067,453,104,593,129,2377,14,2362,41,8,35,226,28447,17473,25787463,31355,2500,5389,173565,22389,3917,4991,9156,4325,2724,44,315857799,65556497,0,100,39937,1661,0,90,35,925587,11594,1831,12854,2,17,327,130,15275,78419,2386,1158,28528,3251806173,0,0,0,0,511,1437,223,2,632786,3622,5800,402,70,1001,358,70,2,2187,2973,122,112,104,1103,635,203,582,101,557,30,226,46,0,0,0,77287,10086,20679,10641,22426,3176,10279,0,0,267,100,100,100,100,100,100,100,100,100,100,100,100,404,248573101,63,15240134,199,165534608,654,344,6054,14,286,19864,920,17311,1633,0,31,16,49,1575,22550400,40980,53,344,159,80,58,51,54,54,364,343,202,55,68,246,2569,46,781,175555000,74,25,0,5,10,0,0,0,79,2376,1,599,599,25145,18,5449,5250,1100,19762034530,8747614,1065,1065,512,809,69,50,1532,39,0,0,0,795
Mickadin [2745651],2745651,"1,045,315,099","401,021,777","825,636,375","835,028,278","3,107,001,529",99,8717,275,119,812,773,1111,29,2573,93,15,251,760,33581,19180,36915591,33561,3191,6134,193055,30021,4119,5695,5464,14743,2975,117,327829667,117825665,5,100,55175,1099,0,53,7,765965,8001,1082,3452,11,41,656,29,49619,58493,1000,4002,92197,5105248522,0,0,0,0,497,1887,174,227,20783361,2007,13074,8469,90,1503,335,115,125,2246,3414,135,316,419,387,1522,385,298,124,220,17,36,16,2,0,0,84749,10001,22914,10565,26995,3118,11156,0,0,236,100,100,100,100,100,100,100,100,100,100,100,100,221,14893498,295,87520777,40,12492245,470,877,5015,13,339,25122,1155,20920,3047,0,32,16,109,1973,17452800,51108,90,316,121,64,155,54,58,54,152,99,353,52,294,638,3801,59,1661,377745000,384,56,50,164,50,0,50,0,46,3000,1,898,898,43651,22,3550,9531,3965,46925021646,18952572,1219,1219,524,860,252,49,1204,24,0,0,0,1074
Refraction [1686619],1686619,"1,364,362,524","1,163,459,231","1,303,339,028","1,931,969,210","5,763,129,993",100,14455,470,62,1847,1240,4200,67,2688,67,75,556,533,53566,23103,67653508,39878,5181,9922,217799,9190,3910,1570,1442,2268,4886,803,1070421470,235213088,7,100,83708,2823,13,1265,798,4979176,17819,1097,12034,16,20,485,194,14564,6876,28269,557,40685,4405035263,0,0,0,0,280,955,104,29,17417469,6020,9835,342,4,16,985,135,647,4278,2946,716,882,357,3679,1505,135,101,220,798,51,310,44,6,0,0,102695,10509,33450,11784,37023,2413,7516,0,0,384,100,100,100,100,100,100,100,100,100,100,100,100,122,63267553,323,159386071,237,119222013,1184,252,5078,15,317,11781,1485,7564,2732,0,30,11,60,897,11836800,22697,12,481,32,35,65,16,58,51,59,95,361,42,35,80,4991,100,2751,608860000,142,12,2,17,0,0,0,0,221,4592,10,182,182,4406,8,1499,1855,398,11246655501,11288660,1719,1719,523,574,16,50,2314,54,0,0,0,1549
Stormborn [2407094],2407094,"1,034,416,076","2,368,110,856","990,191,559","193,457","4,392,911,948",18,14702,613,48,836,727,2727,20,2370,0,82,5,177,32694,14400,40573241,12095,6745,4998,124144,20475,5270,6076,4282,4847,2894,339,86696730,5605547,0,100,74915,2259,0,917,586,2801632,14067,1186,9952,5,1,1496,68,40600,45266,1654,1350,75467,7543327871,0,0,0,0,462,0,5,1,441600,4260,9664,3128,37,350,174,100,805,2143,1070,152,337,3427,4420,1672,441,592,118,73,12,38,8,1,0,0,68609,5538,16252,11753,27460,1530,6076,0,0,364,100,100,100,100,100,100,100,100,100,100,100,71,807,228882953,388,32513028,153,44510626,573,3522,5464,0,148,16543,11409,4821,313,0,28,8,178,2803,50284800,73981,30,1405,166,270,65,1086,61,67,55,156,286,497,156,104,4805,88,3020,721150000,0,240,0,11,0,0,0,0,157,4396,1,98,98,1665,5,250,484,34,16087096338,9580426,102,682,452,266,3,5,1999,28,0,0,0,1668
Skell [2697665],2697665,"668,585,626","713,125,749","703,775,413","311,924,230","2,397,411,018",94,8843,1181,83,411,224,2008,5,2344,22,9,15,102,33688,12001,26723081,10273,2385,5683,133660,40494,6710,11586,13284,8914,4257,33,146798651,17550100,1,100,37763,1607,7,458,21,894775,11679,783,406794,7,14,3063,870,72111,24816,18558,2768,1171490,9908583923,850,142596,1397739853,5774391,545,697,137,1,1353400,4064,11561,3437,1,0,96,101,298,2495,382,561,551,315,518,2617,937,147,141,186,30,54,5,2,65,0,82423,6920,28781,15724,17178,1156,12664,0,0,268,100,100,100,100,100,100,100,13,100,100,100,100,63,16539377,1157,361070257,88,25769149,823,1067,5144,8,400,22877,10032,12273,572,0,30,11,71,4521,28771200,108664,42,716,176,180,507,20,111,69,292,122,310,83,1180,1647,3206,67,1063,251440000,50,50,2,29,9,0,1,0,168,2894,1,1000,1000,43307,10,1942,1879,318,14933548011,15074651,1330,1330,459,622,0,4,1325,35,0,0,0,1090
Efilfokcis [2094173],2094173,"1,869,993,362","2,211,209,076","1,780,077,414","1,607,589,212","7,468,869,064",100,12913,800,200,1368,555,3975,84,2705,49,21,8,182,60792,32469,66181020,13219,3282,11971,290904,17685,4414,5114,2990,5167,6635,598,336717359,43642132,3,100,75134,1797,34,1177,1033,5514404,22671,798,425,32,87,204,68,1391,91029,1011,187,18006,4146160136,0,0,0,0,538,1205,279,23,23509097,6589,9176,390,17,102,879,107,127,2768,234,118,208,74,6450,1258,402,1512,123,1033,58,869,25,0,4,0,108670,6171,48303,15207,33074,843,5072,0,0,409,100,100,100,100,100,100,100,100,100,100,100,100,664,379597868,343,67948553,602,230939805,1378,213,18295,26,1721,6253,1184,3347,1722,1,22,7,16,431,5875200,8391,5,113,80,0,8,0,1,0,1,3,396,2,2,18,6070,111,8565,1811705000,50,86,1,3,1,1,1,0,217,5707,1,863,863,40546,16,5335,4713,936,24962752878,6652686,85,721,506,1818,59,50,2706,40,0,0,0,2171
Havoc805 [1351008],1351008,"1,000,215,168","1,708,160,141","1,000,333,870","848,022,817","4,556,731,996",99,6690,302,123,225,229,2395,92,2331,33,24,2,220,35422,21299,23493601,7191,1089,6219,213785,5796,114,4753,926,3,3524,12,32591521,7096700,0,100,30461,221,4,119,10,1720793,19510,747,1304,2,8,117,34,28972,58557,4442,983,59033,6684623155,0,0,0,0,1174,2488,602,17,13688665,3295,10544,2751,1,2,150,107,108,1311,1745,102,144,129,355,1760,457,515,108,779,66,312,121,49,26,0,83242,7589,23284,12675,28340,3259,8095,0,0,187,100,100,100,100,100,100,100,100,100,100,100,86,97,77615018,107,22685037,90,15795015,734,615,5013,3,503,13152,4047,5801,3304,0,22,9,229,1747,5788800,34105,40,47,41,91,272,52,133,76,89,70,348,68,427,121,4062,103,2133,484985000,58,211,1,50,0,4,51,3,242,3438,1,343,343,11131,13,3223,3306,520,36213156849,6944619,1359,1359,515,655,259,49,3005,30,0,0,0,1554
AdyM [2319402],2319402,"2,020,937,313","1,061,754,831","1,447,965,332","1,001,418,714","5,532,076,190",100,8184,615,21,496,147,2325,3,2441,12,5,14,225,24837,10731,28224030,32809,2750,3948,113738,1360,8,0,1000,352,3609,11,16599082,1264906,0,100,52696,687,2,1043,441,2535823,15252,1299,1203,0,1,209,133,56810,47647,1208,0,0,0,0,0,0,0,738,2118,448,15,4992351,3563,19520,15379,1,0,429,107,182,2069,1252,143,112,489,2476,121,140,752,468,115,3,42,4,0,0,0,104702,8011,33015,8712,33376,1687,19901,0,0,340,100,100,100,100,100,100,100,100,100,100,100,100,140,26928205,290,80350054,28,15205624,1042,114,5010,5,143,56847,16281,40265,301,0,27,6,43,2695,29721600,73995,28,76,50,256,64,68,61,97,1048,64,488,99,311,139,4364,89,1992,408940000,53,31,0,17,1,0,0,0,46,4212,1,472,472,17630,5,250,467,21,28475943350,5774327,1719,1719,471,837,7,27,2103,37,0,0,0,1604
Wade [2220399],2220399,"1,128,497,184","3,600,072,111","1,080,796,875","1,010,128,689","6,819,494,859",100,28265,846,672,2978,2939,7112,156,2794,262,277,292,1303,122632,55039,189046840,43983,11872,24842,1152332,82572,14797,17350,22897,27528,16164,856,17985361923,8062500000,37,100,167044,2983,305,3883,1392,6270617,14681,915,173913,18,34,3421,377,192010,124952,4956,3751,145528,18048117267,442,4811,4223634952,12485501,612,3981,416,539,67971315,9430,25047,2005,39,368,1209,404,155,4328,3380,372,695,1415,16064,1440,2235,100,183,653,74,544,0,0,0,0,137886,11076,64785,14629,22918,7127,17351,0,0,382,100,100,100,100,100,100,100,100,100,100,100,100,218,132906496,736,110715377,49,17352668,978,3302,20915,15,716,25620,9403,10576,5641,5,33,22,100,1329,14860800,27512,56,122,2,83,241,52,54,52,71,58,545,53,57,63,6594,133,10725,2323650000,50,51,50,50,50,50,50,50,120,6060,1,1953,1953,92029,53,5903,17933,9136,26493836531,64181245,1719,1719,594,1313,250,50,2321,42,0,0,0,2118
Robbo88 [1826175],1826175,"2,665,125,193","13,445,430,033","2,500,119,491","1,010,024,875","19,620,699,592",100,31751,553,259,1597,6668,6164,148,2868,140,1067,263,852,142558,56389,196628704,21210,12233,30474,527888,93813,17144,32012,17940,26717,13360,1809,8423468311,273046579,18,100,192808,3854,53,1869,3255,10608965,24942,2002,4907,38,17,713,100,37000,128355,17710,4083,98715,56973719341,0,0,0,0,1628,7737,1086,501,22124510,9383,31467,5798,12,64,1273,1055,1114,14441,1966,1131,2266,456,6941,4907,2291,1036,341,2780,105,1568,195,25,0,1,133924,10024,41432,10957,36164,21529,13818,0,0,375,100,100,100,100,100,100,100,100,100,100,100,100,1014,723103421,3062,2752167891,457,318653259,1775,1625,5285,29,1288,40963,879,33690,6394,102,30,12,101,2084,26697600,45261,72,243,118,147,125,67,111,127,223,328,599,113,82,162,9442,177,29883,6735910000,161,62,50,14,50,50,50,17,147,8833,1,842,842,35515,16,3620,3914,792,187777885712,37739336,630,630,590,1610,258,50,3972,41,0,0,0,3322
bed [575480],575480,"4,483,950,764","2,129,291,437","3,447,508,697","2,860,719,057","12,921,469,955",98,29997,966,101,1081,1846,8350,95,2783,167,84,292,384,118950,43989,146927429,16179,7195,22969,900427,72598,12755,32861,11151,15831,14162,859,2117111258,189261478,11,100,170628,1312,0,5772,4212,10266796,33317,2251,2526,15,3,634,27,218291,6,5072,989,27193,2351784543,0,0,0,0,1942,14421,509,1272,42540555,12243,53233,35851,41,418,795,1310,1201,5273,2005,2249,2258,1610,7022,2578,2595,1815,1092,331,36,72,23,5,0,0,139954,9522,55677,17957,25115,19254,12429,0,0,412,100,100,100,100,100,100,100,100,100,100,100,100,155,57211377,2077,693793540,82,32360002,1705,1147,5115,15,952,60100,19822,36940,3338,0,23,0,471,3866,41126400,101195,89,2034,125,332,339,324,330,329,333,418,421,331,344,365,7478,150,5361,1149615000,161,52,33,682,24,13,50,2,563,5886,1,2184,2184,101928,29,5377,7446,1673,42463993206,23488845,587,1130,580,254,139,49,4924,42,0,0,0,3404
Brev [2179462],2179462,"2,525,143,679","1,000,266,029","1,000,170,033","1,000,522,844","5,526,102,585",100,22922,2564,371,2418,2148,6755,37,2542,1697,33,4554,501,94950,52150,109693201,17432,8590,18347,1002950,142049,12351,45523,32151,52024,6773,1580,537147569,53855039,11,100,122697,3337,26,2361,1495,4357033,17886,933,15911,16,57,1510,705,34936,104839,4254,380,34077,1320255936,0,0,0,0,1375,4527,827,694,121889718,10770,20100,1939,86,1835,1312,1069,1154,3565,4232,1015,1831,1352,3459,3229,1910,1054,1038,1108,26,733,23,4,4,0,118798,10010,34039,13491,35989,10640,14629,0,0,424,100,100,100,100,100,100,100,100,100,100,100,100,3919,1408034615,2004,495536857,869,296779154,1005,1148,5091,15,348,48959,7406,38056,3497,0,29,4,104,1319,16502400,34819,21,237,148,81,169,50,58,53,251,51,399,55,59,93,6112,114,7364,1696170000,119,125,50,51,50,16,50,50,95,5504,1,1663,1663,85051,13,2715,3398,969,35838155311,22926545,1719,1719,585,1354,58,50,2362,45,0,0,0,1792
METALzsolt [2413874],2413874,"1,000,076,064","1,022,450,900","1,000,120,029","427,105,765","3,449,752,758",95,13922,21261,117,1598,135,2629,7,2360,190,7,269,240,44747,35359,48104407,9480,6254,7014,204663,16114,3950,5844,2880,3440,5231,47,671613261,24515204,26,100,48351,1194,2,426,56,1127373,14030,1272,10299,10,17,129,94,137016,59180,11895,8219,211363,21091620010,0,0,0,0,699,3127,203,501,28779827,24989,26733,3082,1,0,522,101,351,1050,986,1153,316,957,1557,1006,1890,4427,213,100,9,23,1,1,0,0,93815,9689,32202,13987,23390,4371,10176,0,0,383,100,100,100,100,100,100,100,100,100,100,100,100,123,21111176,589,45130984,56,18309008,1521,1697,5317,8,439,38617,1316,36333,968,0,31,14,180,2221,28252800,55517,92,129,52,187,219,70,139,69,350,142,694,59,197,95,5144,101,8820,1977310000,164,66,0,10,9,0,0,0,20,4875,1,1105,1105,50463,17,5923,5718,1197,66313388473,17272884,1719,1719,530,784,107,47,1857,44,0,0,0,1548
Changli_ [2433359],2433359,"680,164,899","100,309,980","703,722,436","890,529,508","2,374,726,823",100,15577,1051,265,1454,927,5795,269,2626,215,60,48,167,73604,38267,78735879,21934,4668,14605,555060,116297,11626,13713,45923,45035,6279,1858,5139580324,147560028,14,100,98271,4602,0,252,117,629166,15148,526,12036,66,27,1375,686,10601,184266,151070,1750,18716,79346992491,0,0,0,0,743,1426,196,6,13087690,7886,11450,327,65,953,1059,66,45,6498,2321,135,933,1091,2977,1132,1013,18,227,1037,82,271,96,19,0,1,50991,988,16926,3634,11508,12644,5291,0,0,323,100,100,68,100,100,57,51,3,100,100,1,84,1526,642537024,856,305964328,1497,413759773,619,654,5044,4,590,5396,1198,391,3807,0,28,13,0,387,6048000,9880,8,311,67,48,6,12,2,2,6,26,172,88,1,24,3302,73,841,195970000,158,57,0,30,51,3,0,0,142,2856,1,1506,1506,80755,3,256,175,46,10130732384,19136407,84,533,454,116,23,0,1676,51,0,0,0,1043
ripp3r [667086],667086,"3,986,455,635","1,600,006,839","5,800,402,050","3,834,965,803","15,221,830,327",100,35162,869,321,622,11287,2925,31,2919,703,1048,288,4704,154715,40353,220493482,19758,18076,31461,1327088,56129,10443,11867,16122,17697,17678,29,3457366189,221346333,14,100,155570,1566,0,395,1340,4997925,35545,92,1177,100,12,599,135,15350,94251,67313,1204,39878,32872616807,0,0,0,0,1799,9855,1029,509,35162366,5656,41509,2106,27,201,849,1632,1153,13890,4065,1004,1582,1398,4555,1806,11448,1125,1048,19495,9784,8484,4579,5503,157,0,184061,10060,62959,19292,51242,20699,19809,0,0,448,100,100,100,100,100,100,100,100,100,100,100,100,258,235908555,2221,902398652,595,297268091,3550,1054,5055,8,808,21912,755,13900,7257,1,32,0,631,3213,23328000,74194,98,1635,98,132,217,501,179,112,561,338,691,140,227,114,11183,240,56217,12275690000,505,52,50,51,50,50,50,50,287,10029,1,2030,2030,88292,58,2571,2433,720,193077466546,23031474,848,848,612,1305,262,50,4926,78,0,0,0,5099
TDup [2660552],2660552,"1,380,485,223","472,866,053","1,374,109,304","1,726,522,231","4,953,982,811",100,13344,449,131,941,895,2734,29,2368,4,10,18,530,50788,20653,47718983,17135,2924,10822,251327,28924,3812,5632,5673,13807,4088,307,1561823882,221024306,5,100,85015,1546,28,558,215,1591779,10941,2447,9754,8,6,364,62,66147,33113,22353,6110,201955,56962245463,0,0,0,0,413,3596,223,14,10698238,4663,25609,16413,1,0,433,100,237,3385,3344,930,228,319,1308,1916,401,1807,236,406,1,59,1,0,0,0,85825,6611,26618,9724,24604,5918,12350,0,0,253,100,100,100,100,100,100,100,100,100,100,100,100,694,206207177,573,143562477,64,16527011,965,145,5027,9,261,32226,3544,22804,5878,0,28,7,108,3115,34560000,87535,59,320,141,994,166,53,65,51,93,48,758,62,378,447,4506,85,2843,619440000,77,66,50,0,8,0,3,0,23,4276,1,1153,1153,58130,29,5831,6340,1790,80732843843,19384284,1544,1544,548,1125,41,50,1538,37,0,0,0,1514
skmoonlight [2619860],2619860,"1,623,959,292","8,194,223","750,637,322","54,487,723,744","56,870,514,581",100,15709,325,252,1008,5201,3188,443,2959,117,488,289,568,68415,40496,88725509,24293,8379,13464,277950,86445,6253,19358,31726,29108,10193,237,46213785685,749700000,2,100,61622,2426,11,152,89,439931,11553,2116,77006,52,110,878,593,2896,560380,86476,3026,284252,349402384545,0,0,0,0,465,1163,157,301,123155872,4808,7904,341,2,4,625,154,383,6138,2834,582,1524,1026,1801,1699,2579,1000,1109,4533,114,92,186,1,62,0,69378,3196,31966,10296,18587,1682,3651,0,0,241,100,100,100,100,100,100,100,100,100,90,100,100,2062,1119150830,194,65367032,1122,664013684,647,783,8956,16,1613,9851,256,725,8870,415,12,3,47,271,2160000,6178,1,81,4,7,42,14,3,3,3,4,180,4,6,5,3139,61,1195,254860000,50,92,0,1,4,0,1,0,59,2926,1,563,563,25204,9,1526,1273,296,100530368148,19947713,1,573,504,1018,87,50,1653,72,0,0,0,1183
Defectus [2549859],2549859,"25,011,406,700","655,609,614","4,547,707,578","9,999,999,999","40,214,723,891",100,16131,340,118,1011,6661,4945,114,2986,24,1173,269,3301,68479,28968,124951373,30093,10344,14815,342637,52662,3411,11972,16160,21119,7163,381,32262090255,952999999,8,100,101120,1695,1,1030,281,1582565,16484,2887,36998,191,141,2119,3863,20213,503884,387732,10862,944964,823016753738,0,0,0,0,638,6509,357,522,33028331,10703,31023,3635,1,0,1250,913,1002,5566,6351,1000,352,1004,1304,1261,2132,906,930,653,92,179,34,0,57,0,115433,10272,51129,11165,23252,5789,13826,0,0,279,100,100,100,100,100,100,100,100,100,100,100,100,1100,641134570,582,128295943,760,366597173,907,214,6194,13,1937,22761,1506,1318,19937,351,32,4,103,1549,14428800,39945,50,339,35,54,263,52,52,52,62,55,609,51,91,208,5763,100,7498,1544395000,104,73,0,0,6,0,0,0,32,5547,1,358,358,11844,23,4316,6342,2080,416328839657,41289072,1719,1719,580,1682,304,50,1825,78,0,0,0,1792
Izzanods [1022640],1022640,"2,728,173,083","11,796,113,771","3,069,787,389","2,890,012,977","20,484,087,220",100,29853,571,240,1139,4170,4449,278,2939,94,248,0,387,137663,62040,164445649,9692,8083,26240,155715,500,0,0,500,0,10414,3120,1323983304,32202391,1,100,185158,3794,59,597,1992,5133609,17921,1158,2539,41,2,4111,467,2304,110401,8830,182,5217,4592275105,0,0,0,0,5319,17789,4143,74,31978469,5077,18617,1129,1,0,1457,337,167,2468,567,363,961,322,1183,8540,13623,114,992,26155,3085,3707,5201,356,107,0,167226,2955,73787,10561,60761,2849,16313,0,0,328,100,100,100,100,100,100,100,100,100,100,100,100,6958,4383913810,841,285945220,1160,581056001,1154,7,5014,8,844,19302,2442,14733,2127,59,9,2,0,1000,4060800,2791,1,121,7,4,79,0,3,0,53,7,813,1,27,13,12615,342,68886,16127525000,3,0,5,0,0,0,0,0,581,12023,1,289,289,8046,1,0,0,0,38595463642,35664695,399,1318,497,440,58,50,4924,47,0,0,0,4659
